filename,objects_name,xmin,xmax,ymin,ymax,img_width,img_height,img_depth,objects_label
007511.jpg,person,348,440,1,272,500,375,3,4
007511.jpg,person,331,376,8,246,500,375,3,4
007511.jpg,person,236,314,40,124,500,375,3,4
007511.jpg,person,161,226,46,118,500,375,3,4
007511.jpg,person,5,120,1,280,500,375,3,4
007511.jpg,bottle,71,107,269,337,500,375,3,13
007513.jpg,train,1,461,11,333,500,333,3,8
007517.jpg,cat,32,320,55,484,333,500,3,6
007519.jpg,pottedplant,426,500,193,375,500,375,3,15
007519.jpg,pottedplant,238,309,164,187,500,375,3,15
007519.jpg,pottedplant,99,192,161,185,500,375,3,15
007521.jpg,boat,176,233,151,175,500,293,3,16
007521.jpg,boat,461,498,151,172,500,293,3,16
007521.jpg,boat,26,109,153,179,500,293,3,16
007521.jpg,boat,20,109,79,202,500,293,3,16
007523.jpg,bird,248,498,51,142,500,332,3,12
007524.jpg,cat,52,333,47,472,333,500,3,6
007525.jpg,car,134,404,185,337,500,400,3,2
007526.jpg,person,167,260,123,312,332,500,3,4
007526.jpg,horse,86,300,160,412,332,500,3,3
007527.jpg,car,28,60,372,404,500,431,3,2
007527.jpg,car,237,316,377,425,500,431,3,2
007527.jpg,car,284,355,390,428,500,431,3,2
007527.jpg,car,313,443,390,431,500,431,3,2
007527.jpg,car,210,240,389,416,500,431,3,2
007527.jpg,car,182,233,380,417,500,431,3,2
007527.jpg,car,157,191,384,414,500,431,3,2
007527.jpg,car,133,177,382,411,500,431,3,2
007527.jpg,car,108,149,381,408,500,431,3,2
007527.jpg,car,79,111,382,405,500,431,3,2
007527.jpg,car,73,87,382,404,500,431,3,2
007527.jpg,car,60,83,379,404,500,431,3,2
007528.jpg,cow,113,188,173,263,500,375,3,19
007528.jpg,cow,174,278,163,266,500,375,3,19
007528.jpg,cow,33,126,180,307,500,375,3,19
007528.jpg,cow,233,337,181,249,500,375,3,19
007528.jpg,cow,310,423,189,248,500,375,3,19
007528.jpg,cow,242,449,234,375,500,375,3,19
007528.jpg,cow,81,172,153,184,500,375,3,19
007528.jpg,cow,30,82,153,174,500,375,3,19
007530.jpg,tvmonitor,39,163,65,203,378,500,3,11
007530.jpg,cat,183,326,61,167,378,500,3,6
007530.jpg,chair,1,136,313,500,378,500,3,1
007533.jpg,boat,67,249,22,332,500,375,3,16
007533.jpg,boat,358,493,49,325,500,375,3,16
007535.jpg,person,26,234,59,489,368,500,3,4
007536.jpg,sofa,245,500,121,312,500,375,3,17
007536.jpg,sofa,2,394,180,374,500,375,3,17
007537.jpg,dog,277,388,40,220,500,333,3,7
007537.jpg,dog,54,218,74,238,500,333,3,7
007538.jpg,chair,134,274,132,337,500,375,3,1
007540.jpg,sofa,237,500,201,352,500,375,3,17
007540.jpg,person,43,377,89,372,500,375,3,4
007540.jpg,person,284,500,103,375,500,375,3,4
007543.jpg,bicycle,213,288,172,320,500,375,3,5
007543.jpg,bicycle,328,417,172,308,500,375,3,5
007543.jpg,bicycle,61,202,145,310,500,375,3,5
007543.jpg,person,216,295,103,290,500,375,3,4
007543.jpg,person,315,410,107,285,500,375,3,4
007544.jpg,tvmonitor,294,341,109,142,500,375,3,11
007544.jpg,chair,340,482,163,311,500,375,3,1
007544.jpg,chair,190,274,188,344,500,375,3,1
007544.jpg,chair,124,192,190,347,500,375,3,1
007544.jpg,chair,54,132,206,372,500,375,3,1
007544.jpg,chair,57,118,177,222,500,375,3,1
007544.jpg,chair,185,221,171,217,500,375,3,1
007544.jpg,diningtable,2,225,201,311,500,375,3,10
007546.jpg,bus,157,275,143,178,500,332,3,20
007547.jpg,horse,52,500,116,375,500,375,3,3
007547.jpg,person,323,500,1,373,500,375,3,4
007551.jpg,bicycle,49,252,65,485,375,500,3,5
007555.jpg,train,377,500,148,172,500,375,3,8
007558.jpg,person,198,367,52,334,500,334,3,4
007558.jpg,person,310,475,37,334,500,334,3,4
007558.jpg,chair,143,171,31,162,500,334,3,1
007558.jpg,chair,157,283,21,180,500,334,3,1
007558.jpg,bottle,220,257,14,46,500,334,3,13
007558.jpg,pottedplant,223,282,2,57,500,334,3,15
007559.jpg,person,57,195,78,461,375,500,3,4
007559.jpg,tvmonitor,301,375,121,213,375,500,3,11
007563.jpg,person,84,234,172,499,375,500,3,4
007563.jpg,person,208,326,178,500,375,500,3,4
007565.jpg,cat,143,395,34,263,500,375,3,6
007565.jpg,cat,59,362,124,355,500,375,3,6
007566.jpg,car,2,496,30,334,500,336,3,2
007566.jpg,car,90,189,1,70,500,336,3,2
007566.jpg,person,440,496,2,120,500,336,3,4
007566.jpg,person,348,366,37,53,500,336,3,4
007566.jpg,person,185,216,4,35,500,336,3,4
007566.jpg,person,65,161,111,232,500,336,3,4
007568.jpg,person,35,466,1,374,500,375,3,4
007570.jpg,person,283,389,59,289,500,332,3,4
007570.jpg,horse,75,190,107,291,500,332,3,3
007571.jpg,person,136,252,100,277,500,375,3,4
007571.jpg,person,255,365,83,263,500,375,3,4
007571.jpg,bicycle,132,268,188,319,500,375,3,5
007571.jpg,bicycle,266,355,181,308,500,375,3,5
007572.jpg,diningtable,479,500,195,317,500,333,3,10
007572.jpg,diningtable,2,315,97,234,500,333,3,10
007572.jpg,bottle,213,233,51,106,500,333,3,13
007572.jpg,bottle,171,192,68,137,500,333,3,13
007572.jpg,bottle,184,204,64,135,500,333,3,13
007572.jpg,bottle,40,67,100,181,500,333,3,13
007572.jpg,bottle,19,38,99,174,500,333,3,13
007572.jpg,bottle,55,82,93,156,500,333,3,13
007572.jpg,chair,312,348,93,148,500,333,3,1
007572.jpg,chair,285,334,110,177,500,333,3,1
007572.jpg,chair,224,273,127,267,500,333,3,1
007572.jpg,chair,164,222,148,194,500,333,3,1
007572.jpg,chair,412,433,157,169,500,333,3,1
007572.jpg,chair,440,485,127,227,500,333,3,1
007572.jpg,chair,473,500,104,205,500,333,3,1
007572.jpg,chair,477,500,90,110,500,333,3,1
007572.jpg,person,265,491,46,333,500,333,3,4
007572.jpg,person,4,235,53,331,500,333,3,4
007575.jpg,bus,15,473,1,235,500,375,3,20
007576.jpg,horse,87,398,65,338,480,371,3,3
007576.jpg,person,180,290,44,196,480,371,3,4
007578.jpg,dog,187,333,89,306,500,331,3,7
007578.jpg,dog,350,426,34,113,500,331,3,7
007578.jpg,dog,436,500,62,146,500,331,3,7
007578.jpg,dog,411,468,15,78,500,331,3,7
007578.jpg,person,292,358,1,136,500,331,3,4
007578.jpg,person,269,295,1,104,500,331,3,4
007578.jpg,person,185,283,1,138,500,331,3,4
007578.jpg,person,1,116,1,329,500,331,3,4
007578.jpg,person,70,112,1,101,500,331,3,4
007578.jpg,person,113,164,1,66,500,331,3,4
007578.jpg,dog,38,73,31,94,500,331,3,7
007579.jpg,person,143,364,60,375,500,375,3,4
007579.jpg,person,387,500,55,375,500,375,3,4
007579.jpg,person,411,458,57,128,500,375,3,4
007579.jpg,person,1,101,4,340,500,375,3,4
007579.jpg,person,143,224,72,365,500,375,3,4
007585.jpg,dog,131,466,14,364,500,500,3,7
007585.jpg,dog,178,258,322,482,500,500,3,7
007586.jpg,train,1,241,145,248,500,375,3,8
007586.jpg,person,434,448,222,253,500,375,3,4
007586.jpg,person,320,329,209,245,500,375,3,4
007586.jpg,person,290,298,204,234,500,375,3,4
007586.jpg,person,280,286,203,231,500,375,3,4
007586.jpg,person,271,281,217,234,500,375,3,4
007590.jpg,person,1,375,14,500,375,500,3,4
007590.jpg,person,253,352,45,219,375,500,3,4
007592.jpg,car,8,323,121,320,333,500,3,2
007592.jpg,person,183,295,221,463,333,500,3,4
007592.jpg,person,96,207,197,446,333,500,3,4
007594.jpg,horse,111,482,191,375,500,375,3,3
007594.jpg,person,62,190,71,351,500,375,3,4
007594.jpg,person,150,225,111,215,500,375,3,4
007594.jpg,person,185,351,74,368,500,375,3,4
007594.jpg,horse,112,236,176,373,500,375,3,3
007600.jpg,pottedplant,62,244,44,302,500,333,3,15
007600.jpg,pottedplant,224,443,53,305,500,333,3,15
007601.jpg,car,19,482,68,299,500,375,3,2
007601.jpg,car,2,50,91,181,500,375,3,2
007603.jpg,horse,206,337,177,291,500,375,3,3
007605.jpg,person,197,316,30,322,500,352,3,4
007605.jpg,person,30,137,30,323,500,352,3,4
007605.jpg,person,111,200,43,322,500,352,3,4
007605.jpg,person,139,189,51,178,500,352,3,4
007605.jpg,person,315,361,153,235,500,352,3,4
007606.jpg,person,119,415,41,375,500,375,3,4
007611.jpg,person,312,492,56,375,500,375,3,4
007611.jpg,horse,1,320,110,375,500,375,3,3
007612.jpg,dog,94,258,189,500,375,500,3,7
007614.jpg,car,24,459,40,331,500,375,3,2
007615.jpg,bird,297,428,43,365,500,375,3,12
007615.jpg,bird,141,291,160,375,500,375,3,12
007618.jpg,person,33,202,51,500,375,500,3,4
007619.jpg,chair,245,342,256,333,500,333,3,1
007619.jpg,chair,252,305,219,244,500,333,3,1
007619.jpg,chair,135,196,224,259,500,333,3,1
007619.jpg,person,384,440,143,291,500,333,3,4
007619.jpg,pottedplant,191,251,202,243,500,333,3,15
007621.jpg,sheep,301,411,102,202,500,375,3,18
007621.jpg,sheep,175,285,113,209,500,375,3,18
007622.jpg,car,2,497,1,330,500,333,3,2
007624.jpg,pottedplant,424,500,170,370,500,375,3,15
007624.jpg,pottedplant,359,421,206,278,500,375,3,15
007624.jpg,pottedplant,294,357,193,283,500,375,3,15
007624.jpg,pottedplant,275,309,258,310,500,375,3,15
007624.jpg,pottedplant,274,415,138,246,500,375,3,15
007624.jpg,pottedplant,2,43,236,375,500,375,3,15
007624.jpg,pottedplant,45,128,260,375,500,375,3,15
007624.jpg,pottedplant,155,222,220,352,500,375,3,15
007624.jpg,pottedplant,151,293,40,308,500,375,3,15
007626.jpg,aeroplane,34,473,110,266,500,333,3,9
007629.jpg,person,308,418,54,374,500,375,3,4
007631.jpg,person,286,363,1,114,500,375,3,4
007631.jpg,person,373,435,1,113,500,375,3,4
007631.jpg,bottle,327,341,78,116,500,375,3,13
007631.jpg,bottle,157,171,75,118,500,375,3,13
007631.jpg,bottle,120,136,76,120,500,375,3,13
007631.jpg,person,40,100,1,116,500,375,3,4
007631.jpg,person,1,30,38,118,500,375,3,4
007631.jpg,chair,436,500,117,230,500,375,3,1
007631.jpg,chair,344,425,117,229,500,375,3,1
007631.jpg,chair,65,142,120,224,500,375,3,1
007631.jpg,chair,1,64,121,224,500,375,3,1
007631.jpg,person,96,327,64,340,500,375,3,4
007631.jpg,person,257,457,101,375,500,375,3,4
007631.jpg,person,443,500,255,375,500,375,3,4
007631.jpg,person,209,317,253,375,500,375,3,4
007631.jpg,person,92,179,269,375,500,375,3,4
007631.jpg,person,1,93,262,375,500,375,3,4
007631.jpg,person,1,15,242,275,500,375,3,4
007631.jpg,person,115,237,50,117,500,375,3,4
007633.jpg,bus,1,236,117,269,500,329,3,20
007633.jpg,bus,225,344,126,255,500,329,3,20
007633.jpg,bus,340,500,130,238,500,329,3,20
007637.jpg,horse,93,345,145,305,500,375,3,3
007639.jpg,sofa,3,372,204,500,375,500,3,17
007639.jpg,person,117,246,290,422,375,500,3,4
007640.jpg,cat,78,500,121,307,500,375,3,6
007642.jpg,motorbike,205,500,145,374,500,375,3,14
007647.jpg,motorbike,22,131,240,337,333,500,3,14
007647.jpg,person,30,113,181,303,333,500,3,4
007647.jpg,car,111,333,236,335,333,500,3,2
007649.jpg,person,175,500,2,375,500,375,3,4
007649.jpg,person,2,179,24,375,500,375,3,4
007649.jpg,bottle,3,26,198,280,500,375,3,13
007650.jpg,bus,78,156,274,344,375,500,3,20
007650.jpg,bus,156,335,123,414,375,500,3,20
007650.jpg,car,1,42,316,365,375,500,3,2
007650.jpg,car,2,20,302,316,375,500,3,2
007653.jpg,car,17,472,165,282,500,332,3,2
007653.jpg,person,213,249,177,201,500,332,3,4
007654.jpg,aeroplane,259,400,78,247,500,350,3,9
007655.jpg,bicycle,4,500,18,354,500,357,3,5
007656.jpg,bicycle,234,259,345,393,375,500,3,5
007656.jpg,person,217,254,319,394,375,500,3,4
007657.jpg,person,2,404,2,347,500,347,3,4
007662.jpg,bird,7,111,206,489,374,500,3,12
007663.jpg,car,49,461,94,296,500,375,3,2
007664.jpg,chair,165,271,227,375,500,375,3,1
007664.jpg,chair,160,223,203,226,500,375,3,1
007664.jpg,chair,56,101,218,254,500,375,3,1
007664.jpg,chair,22,176,283,375,500,375,3,1
007664.jpg,diningtable,13,258,222,375,500,375,3,10
007664.jpg,pottedplant,148,171,75,124,500,375,3,15
007666.jpg,train,3,413,60,374,500,375,3,8
007667.jpg,car,458,494,333,353,500,375,3,2
007668.jpg,person,113,333,91,500,333,500,3,4
007670.jpg,motorbike,244,486,28,285,500,333,3,14
007670.jpg,motorbike,19,265,79,275,500,333,3,14
007671.jpg,bird,80,354,55,487,368,500,3,12
007672.jpg,sofa,1,128,166,316,500,375,3,17
007673.jpg,sofa,266,375,173,398,375,500,3,17
007673.jpg,diningtable,4,328,262,500,375,500,3,10
007673.jpg,pottedplant,213,280,150,252,375,500,3,15
007675.jpg,person,19,229,2,333,500,333,3,4
007675.jpg,person,304,496,153,332,500,333,3,4
007677.jpg,aeroplane,99,375,124,257,500,357,3,9
007678.jpg,bird,78,420,83,181,500,314,3,12
007679.jpg,bicycle,26,232,236,325,500,362,3,5
007680.jpg,bird,55,194,70,124,500,375,3,12
007680.jpg,bird,158,271,18,199,500,375,3,12
007680.jpg,bird,226,315,43,110,500,375,3,12
007680.jpg,bird,271,332,174,375,500,375,3,12
007680.jpg,bird,21,128,164,375,500,375,3,12
007682.jpg,cat,92,372,35,387,375,500,3,6
007683.jpg,dog,51,210,248,375,500,375,3,7
007683.jpg,person,232,344,44,375,500,375,3,4
007685.jpg,boat,112,242,78,171,500,375,3,16
007687.jpg,dog,280,500,25,345,500,346,3,7
007687.jpg,person,1,452,27,346,500,346,3,4
007688.jpg,motorbike,4,500,37,373,500,375,3,14
007691.jpg,car,270,500,85,321,500,375,3,2
007692.jpg,dog,229,386,102,230,500,332,3,7
007694.jpg,dog,143,359,44,302,500,375,3,7
007694.jpg,person,1,129,81,375,500,375,3,4
007694.jpg,person,300,500,1,375,500,375,3,4
007696.jpg,train,1,349,116,223,500,375,3,8
007697.jpg,horse,70,242,206,436,332,500,3,3
007697.jpg,person,105,204,116,330,332,500,3,4
007699.jpg,car,2,500,50,375,500,375,3,2
007699.jpg,person,270,304,18,64,500,375,3,4
007699.jpg,person,83,143,61,120,500,375,3,4
007699.jpg,person,43,79,68,142,500,375,3,4
007699.jpg,person,207,234,40,91,500,375,3,4
007699.jpg,person,119,147,33,95,500,375,3,4
007699.jpg,person,26,58,63,144,500,375,3,4
007702.jpg,tvmonitor,381,460,206,283,500,375,3,11
007704.jpg,pottedplant,31,72,194,244,500,356,3,15
007704.jpg,sofa,78,305,170,345,500,356,3,17
007704.jpg,sofa,318,500,171,287,500,356,3,17
007705.jpg,dog,81,245,284,500,333,500,3,7
007705.jpg,horse,137,333,102,500,333,500,3,3
007709.jpg,person,235,265,56,118,500,375,3,4
007709.jpg,person,259,280,65,99,500,375,3,4
007709.jpg,bicycle,245,290,81,107,500,375,3,5
007709.jpg,car,56,470,116,276,500,375,3,2
007709.jpg,car,309,500,89,188,500,375,3,2
007709.jpg,car,394,500,61,109,500,375,3,2
007709.jpg,car,202,293,59,98,500,375,3,2
007712.jpg,motorbike,52,262,128,411,307,450,3,14
007712.jpg,person,72,246,42,396,307,450,3,4
007713.jpg,bird,123,373,47,322,500,331,3,12
007715.jpg,pottedplant,26,466,39,373,500,375,3,15
007718.jpg,person,56,327,174,361,500,375,3,4
007718.jpg,boat,95,496,124,257,500,375,3,16
007720.jpg,cat,110,396,124,301,500,375,3,6
007720.jpg,chair,38,388,62,375,500,375,3,1
007720.jpg,chair,438,500,277,375,500,375,3,1
007720.jpg,diningtable,2,500,2,375,500,375,3,10
007721.jpg,bird,214,429,103,299,500,374,3,12
007721.jpg,car,1,500,268,372,500,374,3,2
007721.jpg,car,36,290,172,271,500,374,3,2
007721.jpg,car,2,206,230,281,500,374,3,2
007723.jpg,aeroplane,55,430,93,287,500,375,3,9
007723.jpg,person,455,500,104,320,500,375,3,4
007724.jpg,chair,64,407,35,348,457,372,3,1
007727.jpg,person,2,77,66,191,480,318,3,4
007727.jpg,person,180,281,21,203,480,318,3,4
007727.jpg,horse,176,280,103,291,480,318,3,3
007727.jpg,horse,7,84,99,276,480,318,3,3
007729.jpg,tvmonitor,91,444,27,308,500,375,3,11
007731.jpg,car,26,340,189,474,375,500,3,2
007732.jpg,chair,341,487,217,375,500,375,3,1
007732.jpg,chair,114,183,209,298,500,375,3,1
007732.jpg,tvmonitor,237,320,110,176,500,375,3,11
007735.jpg,person,191,284,68,295,500,333,3,4
007735.jpg,diningtable,4,366,266,333,500,333,3,10
007735.jpg,chair,338,498,234,333,500,333,3,1
007735.jpg,chair,240,384,209,316,500,333,3,1
007735.jpg,chair,4,125,200,296,500,333,3,1
007736.jpg,bus,57,134,149,206,500,375,3,20
007736.jpg,car,180,244,176,213,500,375,3,2
007736.jpg,car,150,188,178,204,500,375,3,2
007736.jpg,car,128,153,171,199,500,375,3,2
007736.jpg,car,19,34,175,185,500,375,3,2
007736.jpg,car,33,39,176,184,500,375,3,2
007736.jpg,car,341,358,177,187,500,375,3,2
007740.jpg,bottle,197,266,136,363,500,375,3,13
007740.jpg,bottle,279,337,75,326,500,375,3,13
007740.jpg,bottle,356,383,196,290,500,375,3,13
007740.jpg,bottle,239,318,144,353,500,375,3,13
007742.jpg,train,19,414,92,280,500,325,3,8
007743.jpg,boat,116,218,149,275,332,500,3,16
007745.jpg,person,26,51,69,177,500,375,3,4
007745.jpg,car,43,487,39,337,500,375,3,2
007746.jpg,person,242,500,58,375,500,375,3,4
007746.jpg,person,55,330,27,375,500,375,3,4
007746.jpg,person,1,71,298,375,500,375,3,4
007746.jpg,person,36,102,259,337,500,375,3,4
007746.jpg,person,47,126,236,301,500,375,3,4
007746.jpg,person,125,144,246,272,500,375,3,4
007748.jpg,horse,76,332,164,373,332,500,3,3
007748.jpg,person,165,243,111,284,332,500,3,4
007749.jpg,dog,128,500,23,375,500,375,3,7
007751.jpg,bottle,250,305,280,375,500,375,3,13
007751.jpg,bottle,106,138,238,322,500,375,3,13
007751.jpg,bottle,76,101,275,326,500,375,3,13
007751.jpg,diningtable,1,500,267,375,500,375,3,10
007751.jpg,person,309,479,118,369,500,375,3,4
007751.jpg,person,173,338,121,312,500,375,3,4
007751.jpg,person,50,192,131,291,500,375,3,4
007751.jpg,person,1,49,231,375,500,375,3,4
007753.jpg,cat,2,500,1,374,500,375,3,6
007754.jpg,tvmonitor,377,477,112,254,500,375,3,11
007754.jpg,tvmonitor,276,345,130,241,500,375,3,11
007754.jpg,tvmonitor,263,316,36,92,500,375,3,11
007754.jpg,chair,82,169,92,229,500,375,3,1
007754.jpg,chair,131,246,71,232,500,375,3,1
007758.jpg,cat,54,196,50,215,500,387,3,6
007760.jpg,dog,94,272,252,500,333,500,3,7
007760.jpg,person,2,330,4,500,333,500,3,4
007762.jpg,tvmonitor,217,362,90,252,500,375,3,11
007762.jpg,bottle,252,272,29,89,500,375,3,13
007762.jpg,bottle,292,311,32,71,500,375,3,13
007762.jpg,chair,58,267,330,375,500,375,3,1
007762.jpg,cat,147,174,16,53,500,375,3,6
007763.jpg,person,366,497,71,375,500,375,3,4
007763.jpg,person,256,377,69,285,500,375,3,4
007763.jpg,person,139,207,103,253,500,375,3,4
007763.jpg,person,162,272,79,266,500,375,3,4
007763.jpg,person,49,163,178,375,500,375,3,4
007763.jpg,person,110,244,196,375,500,375,3,4
007763.jpg,person,203,393,216,375,500,375,3,4
007765.jpg,bird,26,294,111,498,375,500,3,12
007767.jpg,train,83,500,89,289,500,333,3,8
007768.jpg,person,289,500,36,375,500,375,3,4
007768.jpg,person,5,385,3,375,500,375,3,4
007772.jpg,cow,149,321,87,270,500,375,3,19
007773.jpg,bus,153,211,277,311,500,334,3,20
007775.jpg,dog,45,248,89,284,378,500,3,7
007776.jpg,train,167,263,111,156,500,333,3,8
007776.jpg,train,377,432,110,137,500,333,3,8
007776.jpg,train,105,375,147,259,500,333,3,8
007776.jpg,train,355,500,135,204,500,333,3,8
007776.jpg,train,344,500,179,292,500,333,3,8
007777.jpg,diningtable,2,370,196,374,500,374,3,10
007777.jpg,person,1,102,105,242,500,374,3,4
007777.jpg,person,178,291,85,228,500,374,3,4
007777.jpg,person,300,407,130,288,500,374,3,4
007777.jpg,person,370,500,172,374,500,374,3,4
007779.jpg,car,111,186,248,298,500,375,3,2
007779.jpg,car,186,305,221,298,500,375,3,2
007779.jpg,car,305,387,247,295,500,375,3,2
007781.jpg,pottedplant,1,419,42,375,500,375,3,15
007786.jpg,cow,387,500,90,192,500,375,3,19
007786.jpg,cow,54,312,92,196,500,375,3,19
007786.jpg,cow,2,114,99,199,500,375,3,19
007786.jpg,person,265,417,87,214,500,375,3,4
007790.jpg,chair,73,106,124,174,500,375,3,1
007790.jpg,chair,26,58,120,135,500,375,3,1
007790.jpg,car,146,210,1,61,500,375,3,2
007790.jpg,car,188,267,1,53,500,375,3,2
007790.jpg,bottle,23,125,129,362,500,375,3,13
007791.jpg,dog,30,440,61,326,500,375,3,7
007791.jpg,dog,256,470,233,360,500,375,3,7
007793.jpg,motorbike,130,500,134,334,500,334,3,14
007793.jpg,person,195,322,49,211,500,334,3,4
007793.jpg,person,360,431,123,217,500,334,3,4
007793.jpg,person,343,386,81,146,500,334,3,4
007793.jpg,motorbike,469,500,103,169,500,334,3,14
007795.jpg,person,7,153,108,374,500,375,3,4
007795.jpg,person,107,207,118,305,500,375,3,4
007795.jpg,person,163,224,122,307,500,375,3,4
007795.jpg,person,295,359,151,269,500,375,3,4
007795.jpg,person,334,408,152,279,500,375,3,4
007795.jpg,person,404,485,154,322,500,375,3,4
007795.jpg,pottedplant,258,304,242,310,500,375,3,15
007795.jpg,chair,229,284,167,234,500,375,3,1
007795.jpg,pottedplant,264,285,146,177,500,375,3,15
007795.jpg,pottedplant,237,275,98,174,500,375,3,15
007798.jpg,bottle,29,340,1,463,375,500,3,13
007799.jpg,sofa,107,401,72,248,500,331,3,17
007799.jpg,sofa,1,180,113,331,500,331,3,17
007799.jpg,diningtable,280,366,119,226,500,331,3,10
007799.jpg,diningtable,305,500,275,331,500,331,3,10
007799.jpg,diningtable,386,500,199,276,500,331,3,10
007799.jpg,diningtable,447,500,179,203,500,331,3,10
007799.jpg,diningtable,1,93,170,262,500,331,3,10
007799.jpg,person,63,159,89,322,500,331,3,4
007799.jpg,chair,249,337,229,331,500,331,3,1
007799.jpg,chair,341,408,178,308,500,331,3,1
007799.jpg,chair,443,498,133,190,500,331,3,1
007799.jpg,chair,485,500,93,141,500,331,3,1
007799.jpg,chair,357,381,40,72,500,331,3,1
007799.jpg,chair,316,338,31,63,500,331,3,1
007799.jpg,chair,421,446,42,62,500,331,3,1
007799.jpg,chair,362,385,35,60,500,331,3,1
007803.jpg,boat,164,298,181,280,500,375,3,16
007809.jpg,horse,87,500,25,373,500,375,3,3
007809.jpg,person,370,500,3,323,500,375,3,4
007810.jpg,diningtable,3,373,132,498,375,500,3,10
007810.jpg,person,80,337,1,127,375,500,3,4
007812.jpg,chair,1,65,199,301,500,375,3,1
007812.jpg,chair,122,269,237,375,500,375,3,1
007813.jpg,dog,51,231,184,293,500,375,3,7
007813.jpg,person,270,500,82,274,500,375,3,4
007813.jpg,diningtable,2,500,258,375,500,375,3,10
007814.jpg,pottedplant,454,500,243,322,500,375,3,15
007814.jpg,pottedplant,360,395,237,314,500,375,3,15
007814.jpg,pottedplant,62,87,234,306,500,375,3,15
007814.jpg,person,192,274,57,230,500,375,3,4
007814.jpg,person,252,357,130,375,500,375,3,4
007814.jpg,person,303,364,135,361,500,375,3,4
007814.jpg,person,144,203,134,353,500,375,3,4
007814.jpg,person,82,174,135,372,500,375,3,4
007814.jpg,person,47,93,124,195,500,375,3,4
007815.jpg,car,31,401,45,286,500,368,3,2
007815.jpg,person,238,309,44,126,500,368,3,4
007815.jpg,person,135,210,55,130,500,368,3,4
007819.jpg,train,12,500,62,128,500,208,3,8
007819.jpg,car,32,93,110,131,500,208,3,2
007820.jpg,aeroplane,5,500,19,257,500,333,3,9
007820.jpg,aeroplane,277,431,74,139,500,333,3,9
007821.jpg,car,23,313,58,312,357,500,3,2
007821.jpg,person,130,278,79,484,357,500,3,4
007821.jpg,person,21,165,46,428,357,500,3,4
007824.jpg,cat,148,440,162,333,500,333,3,6
007826.jpg,diningtable,80,320,217,273,500,375,3,10
007826.jpg,chair,197,257,193,326,500,375,3,1
007826.jpg,chair,139,185,184,231,500,375,3,1
007826.jpg,chair,258,312,180,314,500,375,3,1
007826.jpg,chair,10,93,195,358,500,375,3,1
007826.jpg,chair,82,243,252,372,500,375,3,1
007826.jpg,chair,43,144,319,375,500,375,3,1
007831.jpg,bird,49,180,227,412,384,500,3,12
007833.jpg,boat,371,459,2,141,500,332,3,16
007833.jpg,bird,141,277,222,318,500,332,3,12
007834.jpg,dog,91,277,48,448,371,500,3,7
007836.jpg,bicycle,2,227,186,338,500,375,3,5
007836.jpg,bicycle,328,500,192,332,500,375,3,5
007836.jpg,person,355,500,117,313,500,375,3,4
007836.jpg,person,2,144,124,330,500,375,3,4
007836.jpg,person,228,263,31,121,500,375,3,4
007836.jpg,person,273,295,40,116,500,375,3,4
007838.jpg,dog,230,318,103,264,500,375,3,7
007840.jpg,bird,11,268,33,486,333,500,3,12
007841.jpg,dog,139,244,78,234,500,375,3,7
007841.jpg,person,229,358,98,287,500,375,3,4
007841.jpg,person,6,138,134,332,500,375,3,4
007843.jpg,car,49,471,306,450,500,480,3,2
007845.jpg,bird,70,312,34,355,500,400,3,12
007845.jpg,bird,130,458,70,263,500,400,3,12
007847.jpg,bird,170,465,110,294,500,333,3,12
007853.jpg,bird,86,350,177,452,500,467,3,12
007854.jpg,bicycle,18,293,323,485,301,500,3,5
007855.jpg,bus,7,449,145,295,500,375,3,20
007855.jpg,car,447,475,216,232,500,375,3,2
007856.jpg,car,151,394,118,230,500,333,3,2
007856.jpg,person,91,121,101,156,500,333,3,4
007856.jpg,person,70,101,104,157,500,333,3,4
007856.jpg,person,54,72,92,120,500,333,3,4
007856.jpg,person,32,52,90,116,500,333,3,4
007856.jpg,person,15,35,92,115,500,333,3,4
007856.jpg,person,12,43,103,160,500,333,3,4
007856.jpg,person,34,54,105,158,500,333,3,4
007856.jpg,person,47,80,103,157,500,333,3,4
007856.jpg,person,217,243,132,159,500,333,3,4
007856.jpg,person,26,40,66,85,500,333,3,4
007856.jpg,person,6,23,64,82,500,333,3,4
007857.jpg,aeroplane,129,228,106,185,500,369,3,9
007859.jpg,sheep,1,469,4,337,500,337,3,18
007863.jpg,cat,201,440,140,296,500,375,3,6
007864.jpg,aeroplane,22,148,64,148,500,333,3,9
007865.jpg,pottedplant,389,429,192,306,500,375,3,15
007865.jpg,pottedplant,53,97,185,311,500,375,3,15
007865.jpg,chair,231,314,108,262,500,375,3,1
007865.jpg,chair,295,351,105,234,500,375,3,1
007865.jpg,chair,200,257,105,237,500,375,3,1
007868.jpg,cat,31,388,16,378,400,400,3,6
007869.jpg,bird,38,369,76,332,500,332,3,12
007872.jpg,diningtable,3,500,143,333,500,333,3,10
007872.jpg,person,2,175,42,302,500,333,3,4
007872.jpg,person,134,196,113,192,500,333,3,4
007872.jpg,person,153,217,78,160,500,333,3,4
007872.jpg,person,192,223,91,159,500,333,3,4
007872.jpg,person,180,229,22,141,500,333,3,4
007872.jpg,person,348,450,88,180,500,333,3,4
007872.jpg,person,379,500,18,237,500,333,3,4
